AsOfDate,Program,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,LocationID,BankName,BankFDICNumber,BankNCUANumber,BankStreet,BankCity,BankState,BankZip,GrossApproval,SBAGuaranteedApproval,ApprovalDate,ApprovalFY,FirstDisbursementDate,ProcessingMethod,Subprogram,InitialInterestRate,FixedorVariableInterestRate,TerminMonths,NAICSCode,NAICSDescription,FranchiseCode,FranchiseName,ProjectCounty,ProjectState,SBADistrictOffice,CongressionalDistrict,BusinessType,BusinessAge,LoanStatus,PaidinFullDate,ChargeoffDate,GrossChargeoffAmount,RevolverStatus,JobsSupported,CollateralInd,SoldSecondMarketInd
2025-09-30, 7A,Gill Investment Group LLC,6434 Lakeview Dr,Falls Church,VA,22041,122517.0,Atlantic Union Bank,34589.0,,"1051 E Cary St, Ste 103",RICHMOND,VA,23219,750000.0,562500.0,05/02/2014,2014,05/02/2014,Preferred Lenders Program,Guaranty,6.0,V,93,722511.0,Full-Service Restaurants,,,FAIRFAX,VA,WASHINGTON DISTRICT OFFICE ,8.0,CORPORATION,,CHGOFF,,06/21/2023,684485.29,0,20.0,Y,Y
2025-09-30, 7A,Khamza Tashtanov dba Khamza Tashtanov Trucking,6621 Brassie Shot RD,East Lansing,MI,48823,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215,49300.0,24650.0,03/06/2015,2015,03/06/2015,SBA Express Program,FA$TRK (Small Loan Express),4.29,F,60,484121.0,"General Freight Trucking, Long Distance, Truckload",,,INGHAM,MI,MICHIGAN DISTRICT OFFICE ,4.0,INDIVIDUAL,,PIF,11/30/2018,,0.0,0,0.0,N,
2025-09-30, 7A,91 Millburn Ave. LLC,116 Millburn Avenue Suite 210,MILLBURN,NJ,7041,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,883700.0,795330.0,12/28/2010,2011,,Preferred Lenders Program,Guaranty,6.02,V,240,621210.0,Offices of Dentists,,,ESSEX,NJ,NEW JERSEY DISTRICT OFFICE ,7.0,CORPORATION,,CANCLD,,,0.0,0,9.0,Y,
2025-09-30, 7A,CHEMICAL PRODUCTS SPECIALISTS LLC,14175 W INDIAN SCHOOL RD B4-51,GOODYEAR,AZ,85395,507814.0,"VelocitySBA, LLC",,,695 Town Center Drive,Costa Mesa,CA,92626,15000.0,13500.0,01/17/2011,2011,01/17/2011,Export Express,FA$TRK (Small Loan Express),7.75,V,120,424690.0,Other Chemical and Allied Products Merchant Wholesalers,,,MARICOPA,AZ,ARIZONA DISTRICT OFFICE ,8.0,CORPORATION,,PIF,01/31/2021,,0.0,0,4.0,N,Y
2025-09-30, 7A,Elite Oil and Gas Services LLC,7967 Hwy 80,ARCADIA,LA,71001,28240.0,Gibsland Bank & Trust Company,16689.0,,1246 S 3rd St,GIBSLAND,LA,71028,1031100.0,773325.0,06/17/2014,2014,06/17/2014,Standard Asset Base Working Capital Line of Credit (CAPLine),Standard Asset Based,5.5,F,12,237120.0,Oil and Gas Pipeline and Related Structures Construction,,,BIENVILLE,LA,LOUISIANA DISTRICT OFFICE ,4.0,CORPORATION,,PIF,08/31/2015,,0.0,1,48.0,Y,
2025-09-30, 7A,WODACO Inc.,848 TANAGER ST UNIT M,INCLINE VILLAGE,NV,89451,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,150000.0,75000.0,06/28/2019,2019,07/04/2019,SBA Express Program,FA$TRK (Small Loan Express),8.45,V,120,561210.0,Facilities Support Services,,,WASHOE,NV,NEVADA DISTRICT OFFICE ,2.0,CORPORATION,Existing or more than 2 years old,PIF,10/31/2023,,0.0,1,16.0,Y,
2025-09-30, 7A,APEX ANODIZING INC,7015 NE Columbia Blvd,Portland,OR,97218,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,550900.0,413175.0,11/28/2012,2013,12/01/2012,Certified Lenders Program,Guaranty,5.6,V,120,333298.0,All Other Industrial Machinery Manufacturing,,,MULTNOMAH,OR,PORTLAND DISTRICT OFFICE ,3.0,CORPORATION,,PIF,11/30/2021,,0.0,0,34.0,Y,
2025-09-30, 7A,Evaluation & Recovery Advisors Inc.,109 E Saint Charles Road,Villa Park,IL,60181,20543.0,Devon Bank,16249.0,,6445 N Western Ave,CHICAGO,IL,60645,250000.0,187500.0,03/13/2018,2018,04/30/2018,7a General,Guaranty,6.0,F,60,522298.0,All Other Nondepository Credit Intermediation,,,DUPAGE,IL,ILLINOIS DISTRICT OFFICE ,5.0,CORPORATION,Existing or more than 2 years old,PIF,04/30/2023,,0.0,0,17.0,Y,
2025-09-30, 7A,Paul J. Gaskins DDS,1443 Yorkshire Lane.,Rocky mount,NC,27803,50882.0,Southern Bank and Trust Company,15359.0,,100 N Center St,MOUNT OLIVE,NC,28365,75000.0,37500.0,12/01/2010,2011,,SBA Express Program,FA$TRK (Small Loan Express),3.5,V,13,621210.0,Offices of Dentists,,,NASH,NC,NORTH CAROLINA DISTRICT OFFICE ,1.0,INDIVIDUAL,,CANCLD,,,0.0,1,8.0,Y,
2025-09-30, 7A,SCOTT JAMES FURNITURE & DESIGN INC.,381 State Avenue,Tiverton,RI,2878,15940.0,Webster Bank National Association,18221.0,,137 Bank St,WATERBURY,CT,06702,100000.0,50000.0,09/21/2018,2018,10/31/2018,SBA Express Program,FA$TRK (Small Loan Express),9.49,V,120,337122.0,Nonupholstered Wood Household Furniture Manufacturing,,,NEWPORT,RI,RHODE ISLAND DISTRICT OFFICE ,1.0,CORPORATION,Unanswered,PIF,06/30/2025,,0.0,0,17.0,N,
2025-09-30, 7A,SOAR Adventure Tower LLC,Carothers Rd,Franklin,TN,37064,68822.0,FirstBank,8663.0,,"1221 Broadway, Ste 1300",Nashville,TN,37203,3235000.0,2426250.0,10/31/2014,2015,12/01/2014,7a General,Guaranty,6.0,V,312,713110.0,Amusement and Theme Parks,,,WILLIAMSON,TN,TENNESSEE DISTRICT OFFICE ,4.0,CORPORATION,,EXEMPT,,,0.0,0,23.0,Y,Y
2025-09-30, 7A,BRVP Hospitality Inc,5820 Walden Road,BEAUMONT,TX,77707,460489.0,Royal Business Bank,58816.0,,"1055, Wilshire Blvd, Ste 1200",Los Angeles,CA,90017,4900000.0,3675000.0,05/17/2017,2017,05/31/2017,Preferred Lenders Program,Guaranty,5.75,V,203,721110.0,Hotels (except Casino Hotels) and Motels,12117,LA QUINTA INN,JEFFERSON,TX,HOUSTON DISTRICT OFFICE ,14.0,CORPORATION,,EXEMPT,,,0.0,0,13.0,Y,Y
2025-09-30, 7A,M6 FITNESS,258 LOMBARD ST,THOUSAND OAKS,CA,91360,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,10000.0,5000.0,11/12/2014,2015,,SBA Express Program,FA$TRK (Small Loan Express),7.99,F,60,713940.0,Fitness and Recreational Sports Centers,,,VENTURA,CA,LOS ANGELES DISTRICT OFFICE ,26.0,INDIVIDUAL,,CANCLD,,,0.0,0,2.0,Y,
2025-09-30, 7A,All Weather Services LLC,23704 Murphy Lane,Council Bluffs,IA,51503,42458.0,First National Bank of Omaha,5452.0,,1601 Capitol Ave,OMAHA,NE,68102,208000.0,156000.0,02/21/2017,2017,,Preferred Lenders Program,Guaranty,4.6,F,36,561720.0,Janitorial Services,,,POTTAWATTAMIE,IA,DES MOINES DISTRICT OFFICE ,3.0,CORPORATION,,CANCLD,,,0.0,0,5.0,Y,
2025-09-30, 7A,KZ Kitchen Cabinet and Stone Inc.,1560 Montague Expressway.,San jose,CA,95131,119918.0,East West Bank,31628.0,,"135 N Los Robles Ave, 7th Fl",PASADENA,CA,91101,700000.0,525000.0,04/29/2011,2011,06/01/2011,Preferred Lenders Program,Guaranty,6.0,V,120,423390.0,Other Construction Material Merchant Wholesalers,,,SANTA CLARA,CA,SAN FRANCISCO DISTRICT OFFICE ,17.0,CORPORATION,,PIF,12/31/2013,,0.0,0,35.0,N,Y
2025-09-30, 7A,ACO-Logistic Inc,5104 Brynmar Dr,Waxhaw,NC,28173,225134.0,Truist Bank,9846.0,,214 N Tryon St,CHARLOTTE,NC,28202,410900.0,308175.0,11/09/2016,2017,11/09/2016,Preferred Lenders Program,Guaranty,5.25,V,120,722511.0,Full-Service Restaurants,,,UNION,NC,NORTH CAROLINA DISTRICT OFFICE ,9.0,CORPORATION,,PIF,02/28/2023,,0.0,0,20.0,Y,
2025-09-30, 7A,PEAK PACKAGING LLC,2920 HOLLY LN N,MINNEAPOLIS,MN,55447,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,5000.0,2500.0,11/13/2015,2016,11/13/2015,SBA Express Program,FA$TRK (Small Loan Express),8.25,V,84,541990.0,"All Other Professional, Scientific, and Technical Services",,,HENNEPIN,MN,MINNESOTA DISTRICT OFFICE ,3.0,CORPORATION,,PIF,11/30/2020,,0.0,1,2.0,N,
2025-09-30, 7A,Beachside Buggies Inc,1420 3RD ST N,JACKSONVILLE BEACH,FL,32250,243726.0,Georgia Banking Company,57071.0,,"1776 Peachtree Rd, Ste 300",Atlanta,GA,30309,469000.0,351750.0,11/15/2017,2018,11/30/2017,Preferred Lenders Program,Guaranty,6.75,V,300,485119.0,Other Urban Transit Systems,,,DUVAL,FL,NORTH FLORIDA DISTRICT OFFICE ,4.0,CORPORATION,Less than 4 years old but at least 3,PIF,11/30/2023,,0.0,0,8.0,Y,Y
2025-09-30, 7A,SPCMDC LLC,11958 HOLLY VIEW DR,WOODBRIDGE,VA,22192,36581.0,Stearns Bank National Association,10988.0,,4191 2nd St South,SAINT CLOUD,MN,56301,415000.0,311250.0,10/16/2018,2019,10/31/2018,Preferred Lenders Program,Guaranty,8.0,V,79,722513.0,Limited-Service Restaurants,S0746,Great Steak,FAIRFAX,VA,WASHINGTON DISTRICT OFFICE ,10.0,CORPORATION,"Startup, Loan Funds will Open Business",CHGOFF,,05/05/2023,322376.48,0,16.0,Y,Y
2025-09-30, 7A,Anthony J. Plagge,704 23rd St NW,STEWARTVILLE,MN,55976,21641.0,Old National Bank,3832.0,,One Main St,EVANSVILLE,IN,47708,110000.0,55000.0,03/20/2014,2014,03/20/2014,SBA Express Program,FA$TRK (Small Loan Express),6.0,F,60,484220.0,"Specialized Freight (except Used Goods) Trucking, Local",,,OLMSTED,MN,MINNESOTA DISTRICT OFFICE ,1.0,INDIVIDUAL,,PIF,12/31/2018,,0.0,0,1.0,Y,
2025-09-30, 7A,DYNAMIC DOOR LLC,6100 BRITTMOORE RD,HOUSTON,TX,77041,123499.0,BayFirst National Bank,34997.0,,700 Central Avenue,Saint Petersburg,FL,33701,300000.0,225000.0,05/21/2017,2017,06/30/2017,Preferred Lenders Program,Guaranty,6.75,V,43,444190.0,Other Building Material Dealers,,,HARRIS,TX,HOUSTON DISTRICT OFFICE ,2.0,CORPORATION,,CHGOFF,,01/26/2024,142083.72,0,9.0,N,Y
2025-09-30, 7A,Bruce Savin,3255 S WINCHESTER BLVD,CAMPBELL,CA,95008,21442.0,BMO Bank National Association,16571.0,,320 S Canal St,Chicago,IL,60606,163600.0,139060.0,04/25/2018,2018,06/30/2018,Preferred Lenders Program,Guaranty,7.5,V,120,561740.0,Carpet and Upholstery Cleaning Services,,,SANTA CLARA,CA,SAN FRANCISCO DISTRICT OFFICE ,18.0,INDIVIDUAL,Existing or more than 2 years old,EXEMPT,,,0.0,0,5.0,Y,Y
2025-09-30, 7A,Mac 5 Bikes Inc.,21 East Main Street,Webster,NY,14580,46391.0,Manufacturers and Traders Trust Company,588.0,,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203,40000.0,20000.0,02/02/2010,2010,02/02/2010,SBA Express Program,FA$TRK (Small Loan Express),5.65,V,60,451110.0,Sporting Goods Stores,,,MONROE,NY,ROCHESTER BRANCH OFFICE ,24.0,CORPORATION,,PIF,06/30/2013,,0.0,1,4.0,N,
2025-09-30, 7A,Pine Ridge Subway,1023 Alma Street.,Rapid city,SD,57701,42199.0,The First National Bank of Gordon,5410.0,,134 N Main St,GORDON,NE,69343,90000.0,45000.0,02/10/2011,2011,03/01/2011,SBA Express Program,FA$TRK (Small Loan Express),7.25,V,180,722110.0,Full-Service Restaurants,,,PENNINGTON,SD,SOUTH DAKOTA DISTRICT OFFICE ,0.0,INDIVIDUAL,,PIF,01/31/2015,,0.0,0,12.0,Y,
2025-09-30, 7A,Bati Investment LLC,526 South Front Street,MANKATO,MN,56001,38968.0,Community Bank Mankato,9760.0,,201 E Main St,VERNON CENTER,MN,56090,236000.0,118000.0,04/01/2011,2011,04/01/2011,SBA Express Program,FA$TRK (Small Loan Express),6.5,F,240,722110.0,Full-Service Restaurants,,,BLUE EARTH,MN,MINNESOTA DISTRICT OFFICE ,1.0,CORPORATION,,PIF,11/30/2017,,0.0,0,6.0,Y,
2025-09-30, 7A,Local Bar & Lounge LLP,2430 Stark Road,HARRIS,MN,55032,38639.0,Neighborhood National Bank,18885.0,,45 N Union St,MORA,MN,55051,135000.0,67500.0,08/07/2017,2017,08/31/2017,SBA Express Program,FA$TRK (Small Loan Express),5.24,F,60,722513.0,Limited-Service Restaurants,,,CHISAGO,MN,MINNESOTA DISTRICT OFFICE ,8.0,PARTNERSHIP,,PIF,09/30/2022,,0.0,0,9.0,Y,
2025-09-30, 7A,Casmos Liquor LLC and Casmos Cafe II Inc.,102 Rector Street,Philadelphia,PA,19127,225134.0,Truist Bank,9846.0,,214 N Tryon St,CHARLOTTE,NC,28202,1284800.0,963600.0,09/17/2013,2013,,Preferred Lenders Program,Guaranty,6.0,V,303,722511.0,Full-Service Restaurants,,,PHILADELPHIA,PA,PHILADELPHIA DISTRICT OFFICE ,3.0,CORPORATION,,CANCLD,,,0.0,0,58.0,Y,
2025-09-30, 7A,DKKD LLC,"3390 Automall Drive, Suite 200",Westlake Village,CA,91362,5536.0,Cathay Bank,18503.0,,777 N Broadway,LOS ANGELES,CA,90012,50000.0,25000.0,04/11/2012,2012,04/11/2012,SBA Express Program,FA$TRK (Small Loan Express),6.25,V,12,561330.0,Employee Leasing Services,,,VENTURA,CA,LOS ANGELES DISTRICT OFFICE ,26.0,CORPORATION,,PIF,05/31/2013,,0.0,1,4.0,N,
2025-09-30, 7A,COMMERCIAL PAINTING CONTRACTORS INC.,4403 Challenger Way,Caldwell,ID,83605,72601.0,"Zions Bank, A Division of",2270.0,,1 S Main St,SALT LAKE CITY,UT,84133,50000.0,25000.0,09/18/2019,2019,,SBA Express Program,FA$TRK (Small Loan Express),11.75,V,120,238320.0,Painting and Wall Covering Contractors,,,CANYON,ID,BOISE DISTRICT OFFICE ,1.0,CORPORATION,Existing or more than 2 years old,CANCLD,,,0.0,1,0.0,N,
2025-09-30, 7A,K&E Fabrication LLC,6401 SE 74th Street,Oklahoma City,OK,73135,467147.0,Valliance Bank,57841.0,,"1601 NW Expwy, Ste 100",OKLAHOMA CITY,OK,73118,82000.0,41000.0,08/13/2018,2018,08/31/2018,SBA Express Program,FA$TRK (Small Loan Express),6.5,F,84,332312.0,Fabricated Structural Metal Manufacturing,,,OKLAHOMA,OK,OKLAHOMA DISTRICT OFFICE ,4.0,CORPORATION,Existing or more than 2 years old,PIF,01/31/2022,,0.0,0,1.0,Y,
2025-09-30, 7A,The Cocalico Cat Gingham Dog Animal Hospital LLC,280 Hertzog Valley Road,Denver,PA,17517,60275.0,First National Bank of Pennsylvania,7888.0,,166 Main St,GREENVILLE,PA,16125,75000.0,37500.0,05/30/2014,2014,06/01/2014,SBA Express Program,FA$TRK (Small Loan Express),4.5,V,84,541940.0,Veterinary Services,,,LANCASTER,PA,PHILADELPHIA DISTRICT OFFICE ,9.0,CORPORATION,,PIF,04/30/2019,,0.0,1,7.0,N,
2025-09-30, 7A,Ramona Fitness Center,558 Main Street,Ramona,CA,92065,112407.0,Enterprise Bank & Trust,27237.0,,150 N Meramec Ave,CLAYTON,MO,63105,1535600.0,1151700.0,03/26/2018,2018,03/31/2018,Preferred Lenders Program,Guaranty,6.0,V,300,713940.0,Fitness and Recreational Sports Centers,,,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE ,50.0,INDIVIDUAL,Existing or more than 2 years old,EXEMPT,,,0.0,0,25.0,Y,
2025-09-30, 7A,Game Time Hookah LLC,2301 Plainfield Road,CREST HILL,IL,60403,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,175000.0,131250.0,01/23/2014,2014,02/01/2014,Small Loan Advantage Initiative,Lender Advantage Initiative,6.0,F,300,713990.0,All Other Amusement and Recreation Industries,,,WILL,IL,ILLINOIS DISTRICT OFFICE ,3.0,CORPORATION,,PIF,10/31/2020,,0.0,0,2.0,Y,
2025-09-30, 7A,P.L. Innovations L.L.C,5541 N. 55th St,MILWAUKEE,WI,53216,188418.0,Wisconsin Women's Business Initiative Corporation,,,1533 N. Rivercenter Drive,Milwaukee,WI,53212,100000.0,85000.0,03/22/2016,2016,06/01/2016,Community Advantage Initiative,Community Advantage Initiative,8.5,F,14,484220.0,"Specialized Freight (except Used Goods) Trucking, Local",,,MILWAUKEE,WI,WISCONSIN DISTRICT OFFICE ,4.0,CORPORATION,,CHGOFF,,03/05/2024,49592.98,0,2.0,Y,Y
2025-09-30, 7A,Chisum Carpentry and Construction,5301 Longly Lane C73,WASHOE VALLEY,NV,89704,223542.0,Celtic Bank Corporation,57056.0,,"268 S State St, Ste 300",SALT LAKE CITY,UT,84111,70000.0,59500.0,09/30/2013,2013,10/01/2013,Patriot Express Loans,Patriot Express,6.0,V,120,238350.0,Finish Carpentry Contractors,,,WASHOE,NV,NEVADA DISTRICT OFFICE ,2.0,INDIVIDUAL,,PIF,10/31/2023,,0.0,0,8.0,N,Y
2025-09-30, 7A,PHOENIX AUTO IMAGES LLC,7020 South Meadow Drive,Painesville,OH,44077,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215,50000.0,25000.0,02/07/2011,2011,02/07/2011,SBA Express Program,FA$TRK (Small Loan Express),4.75,F,60,811121.0,"Automotive Body, Paint, and Interior Repair and Maintenance",,,LAKE,OH,CLEVELAND DISTRICT OFFICE ,14.0,CORPORATION,,PIF,02/28/2014,,0.0,0,0.0,N,
2025-09-30, 7A,S & C Nutrition Inc.,4010 Wards Rd,LYNCHBURG,VA,24502,42407.0,American National Bank,19300.0,,"8990, W Dodge Rd",Omaha,NE,68114,155000.0,116250.0,11/14/2012,2013,,Preferred Lenders Program,Guaranty,5.5,V,54,446191.0,Food (Health) Supplement Stores,67767,COMPLETE NUTRITION            ,LYNCHBURG CITY,VA,RICHMOND DISTRICT OFFICE ,5.0,CORPORATION,,CANCLD,,,0.0,0,10.0,Y,
2025-09-30, 7A,Laura Lucio-Reincke PLLC,3436 River Rd,EAST CHINA,MI,48054,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,25000.0,12500.0,05/30/2010,2010,06/01/2010,SBA Express Program,FA$TRK (Small Loan Express),8.35,V,84,621111.0,Offices of Physicians (except Mental Health Specialists),,,SAINT CLAIR,MI,MICHIGAN DISTRICT OFFICE ,10.0,CORPORATION,,PIF,06/30/2013,,0.0,1,3.0,Y,
2025-09-30, 7A,Epic Planks Ski Co. LLC,5716 Jamail Dr NE,BELMONT,MI,49306,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,10000.0,5000.0,05/05/2010,2010,05/05/2010,SBA Express Program,FA$TRK (Small Loan Express),8.35,V,84,424990.0,Other Miscellaneous Nondurable Goods Merchant Wholesalers,,,KENT,MI,MICHIGAN DISTRICT OFFICE ,3.0,CORPORATION,,PIF,04/30/2015,,0.0,1,6.0,Y,
2025-09-30, 7A,Haney and White Enterprise LLC,144 Ridgeway Farm Road,SHEPHERDSVILLE,KY,40165,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,500000.0,375000.0,09/02/2014,2014,,Preferred Lenders Program,Guaranty,5.25,V,120,541940.0,Veterinary Services,,,BULLITT,KY,KENTUCKY DISTRICT OFFICE ,2.0,CORPORATION,,CANCLD,,,0.0,0,10.0,Y,
2025-09-30, 7A,Little Rabbit Design Inc.,2858   5TH ST,BOULDER,CO,80304,223542.0,Celtic Bank Corporation,57056.0,,"268 S State St, Ste 300",SALT LAKE CITY,UT,84111,150000.0,127500.0,02/08/2018,2018,03/31/2018,Preferred Lenders Program,Guaranty,7.25,V,120,522291.0,Consumer Lending,,,BOULDER,CO,COLORADO DISTRICT OFFICE ,2.0,CORPORATION,Existing or more than 2 years old,PIF,11/30/2021,,0.0,0,0.0,Y,Y
2025-09-30, 7A,PCR Enterprise LLC,"12320 NE 8th Street, Suite 101",BELLEVUE,WA,98005,79430.0,Banner Bank,28489.0,,10 S First Ave,WALLA WALLA,WA,99362,69800.0,59330.0,05/20/2013,2013,05/20/2013,Small Loan Advantage Initiative,Lender Advantage Initiative,6.0,V,84,531311.0,Residential Property Managers,,,KING,WA,SEATTLE DISTRICT OFFICE ,9.0,CORPORATION,,PIF,05/31/2015,,0.0,0,8.0,Y,Y
2025-09-30, 7A,GEOspatial Professional Solutions Inc.,17817 Martha Pl,Cerritos,CA,90703,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104,261000.0,234900.0,11/19/2009,2010,12/01/2009,Preferred Lenders Program,Guaranty,5.25,V,108,541370.0,Surveying and Mapping (except Geophysical) Services,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,38.0,CORPORATION,,PIF,12/31/2012,,0.0,0,8.0,Y,
2025-09-30, 7A,Sustainable New Energy LLC,241 BOSTON POST ROAD,MARLBOROUGH,MA,1752,84894.0,"Santander Bank, National Association",29950.0,,"824 N Market St, Ste 100",WILMINGTON,DE,19801,150000.0,112500.0,06/20/2012,2012,07/01/2012,Preferred Lenders Program,Guaranty,4.06,V,60,541990.0,"All Other Professional, Scientific, and Technical Services",,,MIDDLESEX,MA,MASSACHUSETTS DISTRICT OFFICE ,2.0,CORPORATION,,PIF,03/31/2013,,0.0,0,5.0,Y,
2025-09-30, 7A,EPM ARCHITECTS INC.,"6300 West Loop South, Suite 50",BELLAIRE,TX,77401,72601.0,"Zions Bank, A Division of",2270.0,,1 S Main St,SALT LAKE CITY,UT,84133,150000.0,112500.0,12/10/2014,2015,01/13/2015,Preferred Lenders Program,Guaranty,5.75,F,89,541310.0,Architectural Services,,,HARRIS,TX,HOUSTON DISTRICT OFFICE ,7.0,CORPORATION,,PIF,09/30/2021,,0.0,0,30.0,Y,
2025-09-30, 7A,R & B CHECK CASHING CORP,119 MOUNT VERNON,MOUNT VERNON,NY,10550,101534.0,USAlliance FCU,,17587.0,411 Theodore Fremd Ave,RYE,NY,10580,50000.0,25000.0,06/30/2012,2012,06/30/2012,SBA Express Program,FA$TRK (Small Loan Express),6.0,F,84,522320.0,"Financial Transactions Processing, Reserve, and Clearinghouse Activiti",,,WESTCHESTER,NY,NEW YORK DISTRICT OFFICE ,16.0,CORPORATION,,PIF,10/31/2015,,0.0,0,4.0,N,
2025-09-30, 7A,TDM Custom Tool & Design Inc.,1004 Lofting Industrial Drive,SAINT CLAIR,MO,63077,41276.0,Farmers and Merchants Bank of St. Clair,14056.0,,959 N Commercial Ave,SAINT CLAIR,MO,63077,18600.0,9300.0,04/07/2016,2016,04/07/2016,SBA Express Program,FA$TRK (Small Loan Express),6.0,F,60,332999.0,All Other Miscellaneous Fabricated Metal Product Manufacturing,,,FRANKLIN,MO,ST. LOUIS DISTRICT OFFICE ,3.0,CORPORATION,,PIF,08/31/2020,,0.0,0,0.0,Y,
2025-09-30, 7A,South Straits Storage LLC,4599 VanEtten Court,INDIAN RIVER,MI,49749,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215,180000.0,90000.0,06/05/2019,2019,06/30/2019,SBA Express Program,FA$TRK (Small Loan Express),7.5,V,240,493110.0,General Warehousing and Storage,,,CHEBOYGAN,MI,MICHIGAN DISTRICT OFFICE ,1.0,CORPORATION,"Startup, Loan Funds will Open Business",PIF,05/31/2024,,0.0,0,6.0,Y,
2025-09-30, 7A,Sapnaztoor Inc.,1435 West Washington Street,West Bend,WI,53095,21023.0,Byline Bank,20624.0,,"180 N LaSalle St, Ste 300",CHICAGO,IL,60601,725000.0,543750.0,01/21/2016,2016,02/01/2016,Certified Lenders Program,Guaranty,6.25,V,94,445210.0,Meat Markets,,,WASHINGTON,WI,WISCONSIN DISTRICT OFFICE ,5.0,CORPORATION,,CHGOFF,,02/19/2020,629240.92,0,20.0,Y,Y
2025-09-30, 7A,Dugan Enterprises Inc.,2276 N Webb Rd Ste D,GRAND ISLAND,NE,68803,42458.0,First National Bank of Omaha,5452.0,,1601 Capitol Ave,OMAHA,NE,68102,50000.0,42500.0,06/08/2012,2012,06/08/2012,Patriot Express Loans,Patriot Express,4.0,V,13,453310.0,Used Merchandise Stores,65150,PLAY IT AGAIN SPORTS (RETAIL S,HALL,NE,NEBRASKA DISTRICT OFFICE ,3.0,CORPORATION,,PIF,05/31/2013,,0.0,1,5.0,Y,
2025-09-30, 7A,Suzan Arizpe M D,13009 Scofield Farms Dr,AUSTIN,TX,78727,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240,25000.0,12500.0,05/10/2010,2010,05/10/2010,SBA Express Program,FA$TRK (Small Loan Express),8.1,V,84,621111.0,Offices of Physicians (except Mental Health Specialists),,,TRAVIS,TX,SAN ANTONIO DISTRICT OFFICE ,10.0,INDIVIDUAL,,PIF,11/30/2016,,0.0,1,2.0,Y,
2025-09-30, 7A,JDMA INC.,1400 BUFORD HWY Ste. H-3,BUFORD,GA,30518,66974.0,Citizens Bank,14851.0,,300 Broad St,ELIZABETHTON,TN,37643,176000.0,132000.0,12/21/2017,2018,01/31/2018,Preferred Lenders Program,Guaranty,6.5,V,120,541211.0,Offices of Certified Public Accountants,,,GWINNETT,GA,GEORGIA DISTRICT OFFICE ,7.0,CORPORATION,"Existing, 5 or more years",PIF,11/30/2018,,0.0,0,6.0,Y,Y
2025-09-30, 7A,Phone Station Inc.,2ND ST,FARIBAULT,MN,55021,38055.0,The State Bank of Faribault,1610.0,,428 Central Ave,FARIBAULT,MN,55021,70000.0,35000.0,10/01/2015,2016,10/01/2015,SBA Express Program,FA$TRK (Small Loan Express),3.5,F,60,443142.0,Electronics Stores,,,RICE,MN,MINNESOTA DISTRICT OFFICE ,1.0,CORPORATION,,PIF,10/31/2020,,0.0,0,13.0,Y,
2025-09-30, 7A,Taj & Tiger Express Inc,2492 JOUST DRIVE,GREENWOOD,IN,46143,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215,29900.0,14950.0,01/20/2016,2016,01/20/2016,SBA Express Program,FA$TRK (Small Loan Express),4.29,F,60,484121.0,"General Freight Trucking, Long Distance, Truckload",,,JOHNSON,IN,INDIANA DISTRICT OFFICE ,7.0,CORPORATION,,PIF,04/30/2018,,0.0,0,1.0,N,
2025-09-30, 7A,SB1 PHOTO LLC,406 OLD COURT ST,CINCINNATI,OH,45203,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202,15000.0,7500.0,11/08/2010,2011,11/08/2010,SBA Express Program,FA$TRK (Small Loan Express),7.25,V,84,541921.0,"Photography Studios, Portrait",,,HAMILTON,OH,COLUMBUS DISTRICT OFFICE ,1.0,CORPORATION,,PIF,09/30/2017,,0.0,1,1.0,N,
