AsOfDate,Program,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,LocationID,BankName,BankFDICNumber,BankNCUANumber,BankStreet,BankCity,BankState,BankZip,GrossApproval,SBAGuaranteedApproval,ApprovalDate,ApprovalFY,FirstDisbursementDate,ProcessingMethod,Subprogram,InitialInterestRate,FixedorVariableInterestRate,TerminMonths,NAICSCode,NAICSDescription,FranchiseCode,FranchiseName,ProjectCounty,ProjectState,SBADistrictOffice,CongressionalDistrict,BusinessType,BusinessAge,LoanStatus,PaidinFullDate,ChargeoffDate,GrossChargeoffAmount,RevolverStatus,JobsSupported,CollateralInd,SoldSecondMarketInd
2025-09-30, 7A,AHW Obstacle Training Center LLC,1520 NJSH 37 West Suite #C,TOMS RIVER,NJ,8755,46391.0,Manufacturers and Traders Trust Company,588.0,,"One M & T Plaza, 15th Fl",BUFFALO,NY,14203.0,100000.0,85000.0,11/20/2024,2025,12/04/2024,Preferred Lenders Program,Guaranty,9.49,F,60,713940,Fitness and Recreational Sports Centers,,,OCEAN,NJ,NEW JERSEY DISTRICT OFFICE ,3.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,6.0,N,
2025-09-30, 7A,Complete Home Comfort LLC,2020 S. Custer Road,MONROE,MI,48161,455644.0,Live Oak Banking Company,58665.0,,1741 Tiburon Dr,WILMINGTON,NC,28403.0,170000.0,127500.0,08/31/2022,2022,09/16/2022,Preferred Lenders Program,Guaranty,8.25,V,300,238220,"Plumbing, Heating, and Air-Conditioning Contractors",,,MONROE,MI,MICHIGAN DISTRICT OFFICE ,7.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,0.0,Y,Y
2025-09-30, 7A,MID-KAM CRUSHING LLC,9000 Aetna Rd,Cleveland,OH,44105,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,70800.0,35400.0,11/21/2019,2020,12/31/2019,SBA Express Program,FA$TRK (Small Loan Express),6.5,F,60,238910,Site Preparation Contractors,,,CUYAHOGA,OH,CLEVELAND DISTRICT OFFICE ,11.0,CORPORATION,Existing or more than 2 years old,PIF,09/30/2022,,0.0,0,0.0,Y,
2025-09-30, 7A,NFS Towing LLC,1924 South 341st Place,Federal Way,WA,98003,112407.0,Enterprise Bank & Trust,27237.0,,150 N Meramec Ave,CLAYTON,MO,63105.0,1040000.0,780000.0,02/09/2022,2022,02/23/2022,Preferred Lenders Program,Guaranty,6.0,V,300,488410,Motor Vehicle Towing,,,KING,WA,SEATTLE DISTRICT OFFICE ,8.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,4.0,Y,
2025-09-30, 7A,Monte Olivo Service Station Inc,"SR3 Km. 135.9, Algarrobo Ward",GUAYAMA,PR,784,119281.0,Oriental Bank,31469.0,,"254 Ave Mu<td,n>oz Rivera, Esq",SAN JUAN,PR,918.0,800000.0,600000.0,09/11/2025,2025,,Preferred Lenders Program,Guaranty,7.5,F,144,457110,,,,GUAYAMA,PR,PUERTO RICO AND USVI DISTRICT OFFICE ,0.0,CORPORATION,Existing or more than 2 years old,COMMIT,,,0.0,0,11.0,Y,
2025-09-30, 7A,Mortwhit Investments LLC,310 VISTA DEL MAR,REDONDO BEACH,CA,90277,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104.0,1472700.0,1104525.0,02/18/2025,2025,03/03/2025,Preferred Lenders Program,Guaranty,6.4,F,300,541110,Offices of Lawyers,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,33.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,15.0,Y,
2025-09-30, 7A,Austin Plastic Surgery Center,3410 Far W Blvd,Austin,TX,78731,49874.0,"Newtek Bank, National Association",18734.0,,"1111 Brickell Ave, Ste 135",Miami,FL,33131.0,650000.0,487500.0,08/16/2024,2024,,Preferred Lenders Program,Guaranty,11.5,V,120,621111,Offices of Physicians (except Mental Health Specialists),,,TRAVIS,TX,SAN ANTONIO DISTRICT OFFICE ,10.0,CORPORATION,Existing or more than 2 years old,COMMIT,,,0.0,0,8.0,Y,
2025-09-30, 7A,QUE BUEN CHURRO LLC,316 CRESCENT PL,GENEVA,IL,60134,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,150000.0,127500.0,10/03/2024,2025,03/04/2025,Preferred Lenders Program,Guaranty,10.0,V,120,722513,Limited-Service Restaurants,,,KANE,IL,ILLINOIS DISTRICT OFFICE ,14.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,3.0,Y,
2025-09-30, 7A,Charter Exterior Remodeling LLC,753 HARRY L DR,JOHNSON CITY,NY,13790,12096.0,Wells Fargo Bank National Association,3511.0,,3201 N 4th Ave,Sioux Falls,SD,57104.0,200000.0,100000.0,03/21/2024,2024,04/04/2024,SBA Express Program,FA$TRK (Small Loan Express),9.5,V,120,811490,Other Personal and Household Goods Repair and Maintenance,S2308,Window World,BROOME,NY,SYRACUSE DISTRICT OFFICE ,22.0,CORPORATION,New Business or 2 years or less,EXEMPT,,,0.0,1,9.0,Y,
2025-09-30, 7A,PDA Slice Shop,601 Lexington Ave,NEW YORK,NY,10022,49874.0,"Newtek Bank, National Association",18734.0,,"1111 Brickell Ave, Ste 135",Miami,FL,33131.0,50000.0,25000.0,06/05/2023,2023,,SBA Express Program,FA$TRK (Small Loan Express),14.75,V,120,722511,Full-Service Restaurants,,,NEW YORK,NY,NEW YORK DISTRICT OFFICE ,12.0,CORPORATION,New Business or 2 years or less,CANCLD,,,0.0,0,5.0,Y,
2025-09-30, 7A,Lighthouse Management Services Inc.,"102 W 3rd St, Ste 1000",WINSTON SALEM,NC,27101,123499.0,BayFirst National Bank,34997.0,,700 Central Avenue,Saint Petersburg,FL,33701.0,114000.0,96900.0,10/14/2024,2025,10/16/2024,Preferred Lenders Program,Guaranty,12.75,V,120,561110,Office Administrative Services,,,FORSYTH,NC,NORTH CAROLINA DISTRICT OFFICE ,6.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,1.0,N,Y
2025-09-30, 7A,AJEPV Holding LLC,15342 ILLINOIS AVE,PARAMOUNT,CA,90723,507814.0,"VelocitySBA, LLC",,,695 Town Center Drive,Costa Mesa,CA,92626.0,2000000.0,1800000.0,09/28/2021,2021,12/08/2021,Preferred Lenders Program,Guaranty,5.25,V,300,424990,Other Miscellaneous Nondurable Goods Merchant Wholesalers,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,40.0,CORPORATION,Existing or more than 2 years old,PIF,07/31/2024,,0.0,0,18.0,Y,Y
2025-09-30, 7A,HVQ League L.L.C.,2023 Preuss Road,Los Angeles,CA,90034,188309.0,CDC Small Business Finance Corp.,,,2448 Historic Decatur Road,San Diego,CA,92106.0,60000.0,51000.0,11/05/2021,2022,11/17/2021,Community Advantage Initiative,Community Advantage Initiative,6.5,V,120,454110,Electronic Shopping and Mail-Order Houses,,,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE ,37.0,CORPORATION,"Startup, Loan Funds will Open Business",PIF,09/30/2023,,0.0,0,1.0,Y,Y
2025-09-30, 7A,Smitten Boutique Charlotte LLC,2824 N DAVIDSON ST,CHARLOTTE,NC,28205,77468.0,HomeTrust Bank,27677.0,,10 Woodfin St,ASHEVILLE,NC,28801.0,847000.0,635250.0,11/01/2021,2022,11/05/2021,Preferred Lenders Program,Guaranty,5.5,V,300,812990,All Other Personal Services,,,MECKLENBURG,NC,NORTH CAROLINA DISTRICT OFFICE ,12.0,CORPORATION,New Business or 2 years or less,PIF,03/31/2024,,0.0,0,3.0,Y,Y
2025-09-30, 7A,SCRANTON RENT ALL,505 Center St,THROOP,PA,18512,60312.0,Peoples Security Bank and Trust Company,7514.0,,150 N Washington Ave,SCRANTON,PA,18503.0,150000.0,112500.0,04/28/2021,2021,05/31/2021,SBA Express Program,FA$TRK (Small Loan Express),4.75,V,120,532310,General Rental Centers,,,LACKAWANNA,PA,PHILADELPHIA DISTRICT OFFICE ,8.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,1,10.0,Y,
2025-09-30, 7A,Raed Hawara and Houda Hawara,1160 W 7TH ST,SAN BERNARDINO,CA,92411,110359.0,Bank of Hope,26610.0,,3200 Wilshire Blvd 1st Fl,LOS ANGELES,CA,90010.0,95000.0,80750.0,05/20/2025,2025,07/16/2025,Preferred Lenders Program,Guaranty,9.5,V,60,445131,,,,SAN BERNARDINO,CA,SANTA ANA DISTRICT OFFICE ,31.0,INDIVIDUAL,Existing or more than 2 years old,EXEMPT,,,0.0,0,4.0,Y,
2025-09-30, 7A,James Yungen,10880 Five Points Rd,Orville,OH,44667,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,16900.0,12675.0,05/14/2021,2021,05/28/2021,SBA Express Program,FA$TRK (Small Loan Express),5.35,V,60,238110,Poured Concrete Foundation and Structure Contractors,,,WAYNE,OH,CLEVELAND DISTRICT OFFICE ,16.0,INDIVIDUAL,Existing or more than 2 years old,PIF,12/31/2023,,0.0,0,0.0,Y,
2025-09-30, 7A,DIX LIQUORS,12028 W 95TH ST,LENEXA,KS,66215,49874.0,"Newtek Bank, National Association",18734.0,,"1111 Brickell Ave, Ste 135",Miami,FL,33131.0,100000.0,50000.0,08/28/2024,2024,09/13/2024,SBA Express Program,FA$TRK (Small Loan Express),14.5,V,120,445320,,,,JOHNSON,KS,KANSAS CITY DISTRICT OFFICE ,3.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,1,3.0,Y,
2025-09-30, 7A,Villages Preparatory,805 W La Veta Ave,Orange,CA,92868,49874.0,"Newtek Bank, National Association",18734.0,,"1111 Brickell Ave, Ste 135",Miami,FL,33131.0,1000000.0,750000.0,09/23/2025,2025,,Preferred Lenders Program,Guaranty,10.5,V,120,621330,Offices of Mental Health Practitioners (except Physicians),,,ORANGE,CA,SANTA ANA DISTRICT OFFICE ,46.0,CORPORATION,Existing or more than 2 years old,COMMIT,,,0.0,0,16.0,Y,
2025-09-30, 7A,Shelby Food Management Inc,49143 Schoenherr Rd,Macomb County,MI,48315,29599.0,Northeast Bank,19690.0,,"35 Canal St, Ste 500",Lewiston,ME,4240.0,50000.0,42500.0,11/29/2024,2025,,Preferred Lenders Program,Guaranty,10.75,V,119,722513,Limited-Service Restaurants,,,MACOMB,MI,MICHIGAN DISTRICT OFFICE ,10.0,CORPORATION,Existing or more than 2 years old,CANCLD,,,0.0,0,13.0,N,
2025-09-30, 7A,SNACK PACK VENDING LLC,7121 Knollvalley Ln,Indianapolis,IN,46256,85712.0,"United Midwest Savings Bank, National Association",32441.0,,101 S Main St,DE GRAFF,OH,43318.0,125000.0,106250.0,01/27/2025,2025,02/11/2025,Preferred Lenders Program,Guaranty,10.25,V,120,445132,,S1182,Naturals2Go,MARION,IN,INDIANA DISTRICT OFFICE ,5.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,2.0,Y,Y
2025-09-30, 7A,AP Advanced Construction LLC,11527 SAN JOSE BLVD,JACKSONVILLE,FL,32223,110352.0,First Bank of the Lake,26960.0,,"4558 Osage Beach Pkwy, Ste 100",OSAGE BEACH,MO,65065.0,150000.0,75000.0,12/10/2024,2025,,SBA Express Program,FA$TRK (Small Loan Express),10.5,V,120,236118,Residential Remodelers,,,DUVAL,FL,NORTH FLORIDA DISTRICT OFFICE ,4.0,CORPORATION,Change of Ownership,COMMIT,,,0.0,1,13.0,Y,
2025-09-30, 7A,Cooper Mountain Spruce,1588 NE SUNRISE LN,HILLSBORO,OR,97124,59698.0,Columbia Bank,17266.0,,"5885 Meadows, Ste 400",Lake Oswego,OR,97035.0,10000.0,5000.0,10/16/2019,2020,11/30/2019,SBA Express Program,FA$TRK (Small Loan Express),7.5,V,120,238990,All Other Specialty Trade Contractors,,,WASHINGTON,OR,PORTLAND DISTRICT OFFICE ,1.0,CORPORATION,Existing or more than 2 years old,PIF,03/31/2022,,0.0,1,4.0,N,
2025-09-30, 7A,SSP Technologies Inc.,481 HIGHLAND DR,CHESTERTON,IN,46304,123499.0,BayFirst National Bank,34997.0,,700 Central Avenue,Saint Petersburg,FL,33701.0,150000.0,127500.0,02/17/2025,2025,,Preferred Lenders Program,Guaranty,12.25,V,120,423830,Industrial Machinery and Equipment Merchant Wholesalers,,,PORTER,IN,INDIANA DISTRICT OFFICE ,1.0,CORPORATION,Existing or more than 2 years old,CANCLD,,,0.0,0,4.0,N,
2025-09-30, 7A,El Astillero Restaurant Corp,350 44th St Suite 1,Brooklyn,NY,11220,29805.0,"TD Bank, National Association",18409.0,,2035 Limestone Rd,WILMINGTON,DE,19808.0,25000.0,18750.0,08/07/2021,2021,08/18/2021,SBA Express Program,FA$TRK (Small Loan Express),9.75,V,89,722511,Full-Service Restaurants,,,KINGS,NY,NEW YORK DISTRICT OFFICE ,7.0,CORPORATION,New Business or 2 years or less,CHGOFF,,07/30/2024,24979.68,0,6.0,N,
2025-09-30, 7A,Host My Home Llc,2333 DOMINION AVE,NORFOLK,VA,23518,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240.0,100000.0,50000.0,09/17/2024,2024,02/06/2025,SBA Express Program,FA$TRK (Small Loan Express),14.5,V,120,531210,Offices of Real Estate Agents and Brokers,,,NORFOLK CITY,VA,RICHMOND DISTRICT OFFICE ,2.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,1,0.0,Y,
2025-09-30, 7A,DIDIER MEATS LLC,3205 NORTH WELLS STREET,FORT WAYNE,IN,46808,21641.0,Old National Bank,3832.0,,One Main St,EVANSVILLE,IN,47708.0,1350000.0,1161000.0,06/28/2021,2021,06/30/2021,Preferred Lenders Program,Guaranty,4.5,F,155,445210,Meat Markets,,,ALLEN,IN,INDIANA DISTRICT OFFICE ,3.0,CORPORATION,New Business or 2 years or less,EXEMPT,,,0.0,0,23.0,Y,
2025-09-30, 7A,Moselle Natural Health LLC,2254 5Th St SE,Buffalo,MN,55313,52678.0,Bravera Bank,22559.0,,220 1st Ave West,DICKINSON,ND,58601.0,18000.0,15300.0,08/11/2020,2020,08/31/2020,7a General,Guaranty,5.25,F,59,621610,Home Health Care Services,,,WRIGHT,MN,MINNESOTA DISTRICT OFFICE ,6.0,CORPORATION,Existing or more than 2 years old,PIF,01/31/2025,,0.0,0,1.0,Y,
2025-09-30, 7A,Alpha & Omega Services LLC,301 Williamston Center Rd,Williamston,MI,48895,99102.0,CASE CU,,61908.0,4316 S Pennsylvania Ave,LANSING,MI,48910.0,288000.0,216000.0,09/24/2025,2025,,7a General,Guaranty,8.5,F,120,811490,Other Personal and Household Goods Repair and Maintenance,,,INGHAM,MI,MICHIGAN DISTRICT OFFICE ,4.0,CORPORATION,Existing or more than 2 years old,COMMIT,,,0.0,0,26.0,Y,
2025-09-30, 7A,Wilmington Re-Bath,6010 OLEANDER DRIVE,WILMINGTON,NC,28403,455644.0,Live Oak Banking Company,58665.0,,1741 Tiburon Dr,WILMINGTON,NC,28403.0,675000.0,506250.0,11/10/2020,2021,11/30/2020,Preferred Lenders Program,Guaranty,5.75,V,120,238990,All Other Specialty Trade Contractors,S1403,Re-Bath,NEW HANOVER,NC,NORTH CAROLINA DISTRICT OFFICE ,7.0,CORPORATION,Change of Ownership,EXEMPT,,,0.0,0,11.0,Y,
2025-09-30, 7A,THE MCR GROUP LLC,2116 W CORNELL STREET,MILWAUKEE,WI,53209,40891.0,"UMB Bank, National Association",8273.0,,1010 Grand Blvd,KANSAS CITY,MO,64106.0,2099000.0,1574250.0,09/22/2020,2020,09/30/2020,Preferred Lenders Program,Guaranty,4.75,V,120,561730,Landscaping Services,,,MILWAUKEE,WI,WISCONSIN DISTRICT OFFICE ,4.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,48.0,Y,
2025-09-30, 7A,AOM Capital LLC,15 ROSE HILL RD,SUFFERN,NY,10901,538160.0,"Lendistry SBLC, LLC",,,767 South Alameda Street,Los Angeles,CA,90021.0,150000.0,127500.0,06/07/2024,2024,06/11/2024,Preferred Lenders Program,Guaranty,13.0,V,120,541611,Administrative Management and General Management Consulting Services,,,ROCKLAND,NY,NEW YORK DISTRICT OFFICE ,17.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,7.0,Y,Y
2025-09-30, 7A,Keshodi Enterprise LLC,7075 FM 1960 RD W,HOUSTON,TX,77069,33850.0,Comerica Bank,983.0,,1717 Main St,DALLAS,TX,75201.0,30000.0,15000.0,04/26/2022,2022,04/26/2022,SBA Express Program,FA$TRK (Small Loan Express),5.25,V,120,813910,Business Associations,,,HARRIS,TX,HOUSTON DISTRICT OFFICE ,2.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,3.0,Y,
2025-09-30, 7A,Brass Tacks Provisions LLC,5701 N WESTERN AVE,OKLAHOMA CITY,OK,73118,112722.0,BancFirst,27476.0,,"100 N Broadway Ave, Ste 200",Oklahoma City,OK,73126.0,65000.0,55250.0,01/19/2024,2024,01/26/2024,Preferred Lenders Program,Guaranty,10.5,V,90,458110,,,,OKLAHOMA,OK,OKLAHOMA DISTRICT OFFICE ,5.0,CORPORATION,"Startup, Loan Funds will Open Business",PIF,08/31/2025,,0.0,0,9.0,Y,
2025-09-30, 7A,Prowse Manufacturing Group Inc.,3815 124TH ST NE,MARYSVILLE,WA,98271,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202.0,1657200.0,1242900.0,04/30/2025,2025,,Preferred Lenders Program,Guaranty,8.15,F,120,332710,Machine Shops,,,SNOHOMISH,WA,SEATTLE DISTRICT OFFICE ,2.0,CORPORATION,Existing or more than 2 years old,CANCLD,,,0.0,0,8.0,Y,
2025-09-30, 7A,CAPITAL INSTITUTE OF HEARING & BALANCE LLC,11886 HEALING WAY,SILVER SPRING,MD,20904,44449.0,"PNC Bank, National Association",6384.0,,222 Delaware Ave,WILMINGTON,DE,19801.0,317000.0,237750.0,10/12/2021,2022,10/22/2021,Preferred Lenders Program,Guaranty,3.48,F,120,621340,"Offices of Physical, Occupational and Speech Therapists, and Audiologi",,,MONTGOMERY,MD,WASHINGTON DISTRICT OFFICE ,3.0,CORPORATION,"Startup, Loan Funds will Open Business",EXEMPT,,,0.0,0,6.0,Y,
2025-09-30, 7A,Central Bucks Veterinary Hospital LLC,3931 SAWMILL RD,DOYLESTOWN,PA,18902,455644.0,Live Oak Banking Company,58665.0,,1741 Tiburon Dr,WILMINGTON,NC,28403.0,900000.0,675000.0,07/06/2022,2022,07/18/2022,Preferred Lenders Program,Guaranty,5.2,V,306,541940,Veterinary Services,,,BUCKS,PA,PHILADELPHIA DISTRICT OFFICE ,1.0,CORPORATION,"Startup, Loan Funds will Open Business",PIF,12/31/2024,,0.0,0,14.0,Y,
2025-09-30, 7A,Winglemire Furniture Inc.,112 N Saginaw St,Holly,MI,48442,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,50000.0,25000.0,05/12/2020,2020,05/31/2020,SBA Express Program,FA$TRK (Small Loan Express),4.25,V,120,442110,Furniture Stores,,,OAKLAND,MI,MICHIGAN DISTRICT OFFICE ,5.0,CORPORATION,Existing or more than 2 years old,PIF,04/30/2025,,0.0,1,0.0,N,
2025-09-30, 7A,Deboskie Inc.,413 W Wadley Ave,MIDLAND,TX,79705,72181.0,SouthWest Bank,16652.0,,4800 E 42nd St,ODESSA,TX,79762.0,90000.0,76500.0,12/27/2019,2020,01/31/2020,Preferred Lenders Program,Guaranty,6.75,V,84,812112,Beauty Salons,,,MIDLAND,TX,LUBBOCK DISTRICT OFFICE ,11.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,16.0,Y,
2025-09-30, 7A,NECROMANCY CORP,Calle Arzuaga 59 Bo San Juan P,SAN JUAN,PR,925,123840.0,Banco Popular de Puerto Rico,34968.0,,"Popular Center, 209, Avenida L",San Juan,PR,917.0,240000.0,180000.0,05/26/2022,2022,06/10/2022,Preferred Lenders Program,Guaranty,6.25,F,240,334519,Other Measuring and Controlling Device Manufacturing,,,SAN JUAN,PR,PUERTO RICO AND USVI DISTRICT OFFICE ,0.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,0.0,Y,
2025-09-30, 7A,BUFF LOAD LLC,16023 Swan Mountain Dr.,BROOMFIELD,CO,80023,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240.0,298300.0,149150.0,06/12/2024,2024,06/24/2024,SBA Express Program,FA$TRK (Small Loan Express),10.9,V,120,449121,,S0659,Floor Coverings International,BROOMFIELD,CO,COLORADO DISTRICT OFFICE ,2.0,CORPORATION,New Business or 2 years or less,EXEMPT,,,0.0,0,6.0,Y,
2025-09-30, 7A,Diamond Sight LLC,401 Rampart Range Rd,Woodland Park,CO,80863,72188.0,American Bank of Commerce,18609.0,,"530, E Hwy 62/82",Wolfforth,TX,79382.0,152000.0,114000.0,06/23/2021,2021,06/30/2021,Preferred Lenders Program,Guaranty,6.0,V,120,238150,Glass and Glazing Contractors,,,TELLER,CO,COLORADO DISTRICT OFFICE ,4.0,CORPORATION,Change of Ownership,PIF,07/31/2024,,0.0,0,9.0,Y,
2025-09-30, 7A,Evo3 Marketing Inc,17014 SE NEWPORT WAY,BELLEVUE,WA,98006,79430.0,Banner Bank,28489.0,,10 S First Ave,WALLA WALLA,WA,99362.0,60000.0,30000.0,08/22/2022,2022,09/30/2022,SBA Express Program,FA$TRK (Small Loan Express),7.5,V,120,541490,Other Specialized Design Services,,,KING,WA,SEATTLE DISTRICT OFFICE ,9.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,1,2.0,Y,
2025-09-30, 7A,B.J. Robinsons Trucking Inc.,4221 COUNTY ROAD 20,ADA,OH,45810,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,100000.0,85000.0,01/25/2024,2024,,Preferred Lenders Program,Guaranty,10.5,V,120,484121,"General Freight Trucking, Long Distance, Truckload",,,HARDIN,OH,COLUMBUS DISTRICT OFFICE ,4.0,CORPORATION,Existing or more than 2 years old,COMMIT,,,0.0,0,0.0,Y,
2025-09-30, 7A,L.R. TAYLOR AGENCY LLC,3010 STATE ROUTE 291 S # P,INDEPENDENCE,MO,64057,53803.0,"U.S. Bank, National Association",6548.0,,425 Walnut St,CINCINNATI,OH,45202.0,30000.0,15000.0,03/06/2024,2024,03/22/2024,SBA Express Program,FA$TRK (Small Loan Express),9.99,V,120,524210,Insurance Agencies and Brokerages,,,JACKSON,MO,KANSAS CITY DISTRICT OFFICE ,5.0,CORPORATION,New Business or 2 years or less,EXEMPT,,,0.0,1,7.0,Y,
2025-09-30, 7A,LEIBENGOOD ENTERPRISES LLC,8839 HARDING HIGHWAY EAST,GALION,OH,44833,57328.0,The Huntington National Bank,6560.0,,17 S High St.,COLUMBUS,OH,43215.0,50000.0,25000.0,12/23/2020,2021,01/05/2021,SBA Express Program,FA$TRK (Small Loan Express),5.5,V,120,236115,New Single-Family Housing Construction (except Operative Builders),,,MARION,OH,COLUMBUS DISTRICT OFFICE ,4.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,1,2.0,N,
2025-09-30, 7A,Heatsource Mechanical Inc.,2551 E PALMER WASILLA HWY,WASILLA,AK,99654,455644.0,Live Oak Banking Company,58665.0,,1741 Tiburon Dr,WILMINGTON,NC,28403.0,2850000.0,2137500.0,10/21/2023,2024,11/08/2023,Preferred Lenders Program,Guaranty,10.0,V,120,238220,"Plumbing, Heating, and Air-Conditioning Contractors",,,MATANUSKA SUSITNA,AK,ALASKA DISTRICT OFFICE ,0.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,16.0,Y,Y
2025-09-30, 7A,CHESTNUT PROPERTIES REALTY LLC,192 CHESTNUT ST,NUTLEY,NJ,7110,44449.0,"PNC Bank, National Association",6384.0,,222 Delaware Ave,WILMINGTON,DE,19801.0,449100.0,404190.0,06/02/2021,2021,06/30/2021,Preferred Lenders Program,Guaranty,4.16,F,300,621210,Offices of Dentists,,,ESSEX,NJ,NEW JERSEY DISTRICT OFFICE ,9.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,10.0,Y,
2025-09-30, 7A,MATEO NEW YORK INC.,5607 LAKE PLACE DR,HOUSTON,TX,77041,48270.0,"JPMorgan Chase Bank, National Association",628.0,,1111 Polaris Pkwy,Columbus,OH,43240.0,125000.0,93750.0,06/10/2021,2021,06/30/2021,SBA Express Program,FA$TRK (Small Loan Express),6.15,V,120,423940,"Jewelry, Watch, Precious Stone, and Precious Metal Merchant Wholesaler",,,HARRIS,TX,HOUSTON DISTRICT OFFICE ,2.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,1,0.0,Y,
2025-09-30, 7A,North Fishers 45 LLC,8936 E 96th St,Fishers,IN,46038,24059.0,Citizens State Bank of New Castle,13107.0,,1238 Broad St,NEW CASTLE,IN,47362.0,260000.0,195000.0,06/21/2021,2021,06/30/2021,SBA Express Program,FA$TRK (Small Loan Express),5.5,V,120,713940,Fitness and Recreational Sports Centers,S0596,F45 Training,HAMILTON,IN,INDIANA DISTRICT OFFICE ,5.0,CORPORATION,Change of Ownership,EXEMPT,,,0.0,0,4.0,Y,
2025-09-30, 7A,JLE DESIGN LLC,114 NW 25th St Unit 112,MIAMI,FL,33127,29599.0,Northeast Bank,19690.0,,"35 Canal St, Ste 500",Lewiston,ME,4240.0,360800.0,270600.0,05/15/2024,2024,05/29/2024,Preferred Lenders Program,Guaranty,11.25,V,120,541410,Interior Design Services,,,MIAMI-DADE,FL,SOUTH FLORIDA DISTRICT OFFICE ,24.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,2.0,Y,Y
2025-09-30, 7A,JP Stone Solutions LLC,1280 S. Thorpe Ave,Orange City,FL,32763,19515.0,Community Bank & Trust-West Georgia,25796.0,,201 Broad St,LAGRANGE,GA,30240.0,553000.0,414750.0,07/31/2024,2024,08/23/2024,7a General,Guaranty,11.25,V,300,327991,Cut Stone and Stone Product Manufacturing,,,VOLUSIA,FL,NORTH FLORIDA DISTRICT OFFICE ,6.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,2.0,Y,Y
2025-09-30, 7A,Insurance Navy Brokers Inc.,4300 S Archer Ave,CHICAGO,IL,60632,9551.0,"Bank of America, National Association",3510.0,,100 North Tryon Street,Charlotte,NC,28255.0,596400.0,447300.0,07/11/2023,2023,07/19/2023,Preferred Lenders Program,Guaranty,6.4,F,84,524210,Insurance Agencies and Brokerages,,,COOK,IL,ILLINOIS DISTRICT OFFICE ,3.0,CORPORATION,Existing or more than 2 years old,EXEMPT,,,0.0,0,60.0,Y,
2025-09-30, 7A,MELIMAR COMPANY INC,5402 W. LINEBAUGH AVE,TAMPA,FL,33624,2408.0,Regions Bank,12368.0,,1900 Fifth Avenue North,BIRMINGHAM,AL,35203.0,1200000.0,1080000.0,09/29/2021,2021,11/29/2021,Preferred Lenders with EWCP,Revolving Line of Credit Exports - Sec. 7(a) (14),5.25,F,12,425120,Wholesale Trade Agents and Brokers,,,HILLSBOROUGH,FL,SOUTH FLORIDA DISTRICT OFFICE ,14.0,CORPORATION,Existing or more than 2 years old,PIF,08/31/2022,,0.0,1,20.0,Y,
